== scout: M=32 ic=adv nu=0.05 dt=0.0000125 steps=800 lambda=-0.05 E0=144 engine=fft modes=137065 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
356,0.004450,1.068240095e2,6.788484976e4,5.171026078e7,5.626408297e5,1.014e-7,165.763298,0.217613
358,0.004475,1.066544241e2,6.778335885e4,5.162718026e7,5.442867222e5,1.010e-7,160.595973,0.210853
360,0.004500,1.064850934e2,6.768111632e4,5.154192398e7,5.242505789e5,1.006e-7,154.917829,0.203427
362,0.004525,1.063160192e2,6.757805708e4,5.145450881e7,5.030731274e5,1.002e-7,148.886532,0.195541
364,0.004550,1.061472038e2,6.747414246e4,5.136498878e7,4.812712122e5,9.965e-8,142.653525,0.187393
366,0.004575,1.059786492e2,6.736935859e4,5.127345161e7,4.593265453e5,9.930e-8,136.360670,0.179167
368,0.004600,1.058103577e2,6.726371437e4,5.118001456e7,4.376758146e5,9.894e-8,130.137272,0.171034
370,0.004625,1.056423314e2,6.715723889e4,5.108481998e7,4.167024054e5,9.848e-8,124.097540,0.163141
372,0.004650,1.054745722e2,6.704997856e4,5.098803032e7,3.967299366e5,9.814e-8,118.338572,0.155617
374,0.004675,1.053070821e2,6.694199396e4,5.088982305e7,3.780177490e5,9.771e-8,112.938897,0.148563
376,0.004700,1.051398628e2,6.683335650e4,5.079038546e7,3.607584211e5,9.746e-8,107.957595,0.142058
378,0.004725,1.049729158e2,6.672414508e4,5.068990953e7,3.450773118e5,9.711e-8,103.434015,0.136152
380,0.004750,1.048062424e2,6.661444272e4,5.058858699e7,3.310340701e5,9.664e-8,99.388078,0.130873
382,0.004775,1.046398439e2,6.650433338e4,5.048660467e7,3.186259806e5,9.632e-8,95.821119,0.126222
384,0.004800,1.044737210e2,6.639389898e4,5.038414030e7,3.077929601e5,9.600e-8,92.717242,0.122179
386,0.004825,1.043078746e2,6.628321667e4,5.028135882e7,2.984239697e5,9.571e-8,90.045108,0.118702
388,0.004850,1.041423051e2,6.617235657e4,5.017840927e7,2.903645677e5,9.526e-8,87.760081,0.115733
390,0.004875,1.039770129e2,6.606137980e4,5.007542232e7,2.834253023e5,9.514e-8,85.806655,0.113199
392,0.004900,1.038119983e2,6.595033701e4,4.997250844e7,2.773906277e5,9.476e-8,84.121064,0.111017
394,0.004925,1.036472613e2,6.583926739e4,4.986975684e7,2.720280258e5,9.449e-8,82.633977,0.109095
396,0.004950,1.034828019e2,6.572819803e4,4.976723495e7,2.670970291e5,9.413e-8,81.273194,0.107339
398,0.004975,1.033186203e2,6.561714388e4,4.966498864e7,2.623578587e5,9.386e-8,79.966254,0.105651
400,0.005000,1.031547162e2,6.550610796e4,4.956304300e7,2.575794299e5,9.362e-8,78.642874,0.103940
402,0.005025,1.029910897e2,6.539508210e4,4.946140361e7,2.525465136e5,9.335e-8,77.237158,0.102119
404,0.005050,1.028277408e2,6.528404787e4,4.936005831e7,2.470658919e5,9.301e-8,75.689514,0.100108
406,0.005075,1.026646695e2,6.517297793e4,4.925897931e7,2.409713956e5,9.267e-8,73.948254,0.097839
408,0.005100,1.025018760e2,6.506183743e4,4.915812561e7,2.341277597e5,9.258e-8,71.970842,0.095255
410,0.005125,1.023393604e2,6.495058573e4,4.905744558e7,2.264332858e5,9.219e-8,69.724786,0.092314
412,0.005150,1.021771232e2,6.483917812e4,4.895687971e7,2.178213399e5,9.184e-8,67.188187,0.088985
414,0.005175,1.020151647e2,6.472756760e4,4.885636334e7,2.082607586e5,9.168e-8,64.349941,0.085254
416,0.005200,1.018534856e2,6.461570663e4,4.875582935e7,1.977552624e5,9.135e-8,61.209657,0.081121
418,0.005225,1.016920864e2,6.450354890e4,4.865521081e7,1.863420038e5,9.106e-8,57.777287,0.076597
420,0.005250,1.015309681e2,6.439105090e4,4.855444336e7,1.740893908e5,9.078e-8,54.072542,0.071709
422,0.005275,1.013701315e2,6.427817341e4,4.845346753e7,1.610943326e5,9.051e-8,50.124116,0.066494
424,0.005300,1.012095776e2,6.416488286e4,4.835223066e7,1.474790574e5,9.026e-8,45.968776,0.061002
426,0.005325,1.010493074e2,6.405115247e4,4.825068874e7,1.333876439e5,9.002e-8,41.650349,0.055289
428,0.005350,1.008893222e2,6.393696323e4,4.814880780e7,1.189823945e5,8.970e-8,37.218657,0.049423
430,0.005375,1.007296230e2,6.382230469e4,4.804656517e7,1.044401674e5,8.948e-8,32.728422,0.043475
432,0.005400,1.005702111e2,6.370717557e4,4.794395039e7,8.994876085e4,8.929e-8,28.238188,0.037522
434,0.005425,1.004110875e2,6.359158422e4,4.784096588e7,7.570342935e4,8.906e-8,23.809260,0.031648
436,0.005450,1.002522535e2,6.347554881e4,4.773762736e7,6.190358702e4,8.870e-8,19.504703,0.025935
438,0.005475,1.000937101e2,6.335909748e4,4.763396404e7,4.874973979e4,8.842e-8,15.388395,0.020468
440,0.005500,9.993545834e1,6.324226828e4,4.753001860e7,3.644066946e4,8.823e-8,11.524150,0.015334
442,0.005525,9.977749906e1,6.312510897e4,4.742584696e7,2.517087984e4,8.802e-8,7.974918,0.010615
444,0.005550,9.961983303e1,6.300767672e4,4.732151791e7,1.512830422e4,8.785e-8,4.802051,0.006394
446,0.005575,9.946246085e1,6.289003772e4,4.721711258e7,6.492265413e3,8.761e-8,2.064640,0.002750
448,0.005600,9.930538295e1,6.277226664e4,4.711272375e7,-5.683258396e2,8.735e-8,-0.181075,-0.000241
450,0.005625,9.914859956e1,6.265444605e4,4.700845509e7,-5.896551189e3,8.721e-8,-1.882245,-0.002509
452,0.005650,9.899211069e1,6.253666579e4,4.690442029e7,-9.348861613e3,8.694e-8,-2.989882,-0.003986
454,0.005675,9.883591612e1,6.241902219e4,4.680074208e7,-1.079626818e4,8.662e-8,-3.459288,-0.004614
456,0.005700,9.868001538e1,6.230161736e4,4.669755122e7,-1.012536193e4,8.642e-8,-3.250433,-0.004337
458,0.005725,9.852440774e1,6.218455831e4,4.659498541e7,-7.239175550e3,8.619e-8,-2.328287,-0.003107
460,0.005750,9.836909221e1,6.206795614e4,4.649318819e7,-2.057896668e3,8.583e-8,-0.663111,-0.000885
462,0.005775,9.821406749e1,6.195192511e4,4.639230772e7,5.480560227e3,8.553e-8,1.769295,0.002363
