== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=-0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
3860,1.930000,1.167262795e0,1.180200933e1,2.984829699e2,3.440666389e0,-1.525e-12,5.830645,0.230544
3880,1.940000,1.155574637e0,1.157528182e1,2.912285413e2,3.370630396e0,-1.496e-12,5.823842,0.231477
3900,1.950000,1.144110310e0,1.135431752e1,2.841848603e2,3.302139754e0,-1.467e-12,5.816536,0.232394
3920,1.960000,1.132864140e0,1.113893997e1,2.773446245e2,3.235164294e0,-1.439e-12,5.808747,0.233296
3940,1.970000,1.121830625e0,1.092897927e1,2.707008478e2,3.169675503e0,-1.411e-12,5.800497,0.234183
3960,1.980000,1.111004430e0,1.072427177e1,2.642468447e2,3.105646054e0,-1.383e-12,5.791808,0.235056
3980,1.990000,1.100380383e0,1.052465985e1,2.579762153e2,3.043049384e0,-1.356e-12,5.782704,0.235917
4000,2.000000,1.089953463e0,1.032999162e1,2.518828296e2,2.981859334e0,-1.329e-12,5.773208,0.236766
4020,2.010000,1.079718800e0,1.014012065e1,2.459608128e2,2.922049850e0,-1.303e-12,5.763343,0.237603
4040,2.020000,1.069671669e0,9.954905771e0,2.402045311e2,2.863594733e0,-1.277e-12,5.753133,0.238430
4060,2.030000,1.059807482e0,9.774210789e0,2.346085776e2,2.806467459e0,-1.252e-12,5.742597,0.239247
4080,2.040000,1.050121785e0,9.597904278e0,2.291677587e2,2.750641044e0,-1.227e-12,5.731753,0.240055
4100,2.050000,1.040610253e0,9.425859357e0,2.238770825e2,2.696087970e0,-1.202e-12,5.720620,0.240854
4120,2.060000,1.031268687e0,9.257953489e0,2.187317458e2,2.642780152e0,-1.178e-12,5.709210,0.241646
4140,2.070000,1.022093006e0,9.094068280e0,2.137271239e2,2.590688954e0,-1.155e-12,5.697536,0.242430
4160,2.080000,1.013079248e0,8.934089298e0,2.088587600e2,2.539785239e0,-1.131e-12,5.685605,0.243206
4180,2.090000,1.004223562e0,8.777905904e0,2.041223557e2,2.490039455e0,-1.108e-12,5.673425,0.243975
4200,2.100000,9.955222068e-1,8.625411083e0,1.995137628e2,2.441421742e0,-1.086e-12,5.660998,0.244737
4220,2.110000,9.869715452e-1,8.476501302e0,1.950289746e2,2.393902064e0,-1.063e-12,5.648326,0.245492
4240,2.120000,9.785680427e-1,8.331076360e0,1.906641196e2,2.347450351e0,-1.041e-12,5.635407,0.246239
4260,2.130000,9.703082632e-1,8.189039268e0,1.864154549e2,2.302036652e0,-1.020e-12,5.622239,0.246979
4280,2.140000,9.621888662e-1,8.050296117e0,1.822793602e2,2.257631286e0,-9.986e-13,5.608816,0.247711
4300,2.150000,9.542066033e-1,7.914755971e0,1.782523330e2,2.214205001e0,-9.777e-13,5.595131,0.248435
